text,class
after ‘modi removed your name from voter list’ aap allegedly calls people pretending radio channel via ,-1.0
stop bull shitting worry about criminal vivek oberoi playing role feku modi national shame have such movies made,-1.0
saale petrol price 2013 was today even after years saale tomato tuar daal onion potato all prices same 2013 even after years saale india has become worlds 3rd largest economy saale roads electricity gas cylinders all because modi,0.0
still believes manu vadi ideology indirectly wants say modi deserves chowkidar instead prime minister,1.0
guys you don’ have any reason vote then please read and understand this you got reason vote for modi save yourself from this horrible unimaginable nightmare ,-1.0
modi has crippled economy destroyed jobs far from creating new jobs has fact destroyed jobs crore jobs have been destroyed him ,1.0
schopenhauer foretold about renaissance india hindu nation and its influence under modi leadership foretold that its influence would momentous europe when became well known the revival greek and latin culture after the dark ages ,-1.0
strict policing that too health system sir regulation the last thing our mci and ima allow ima comes out with banner posters even first hint any kind regulatory attempt state even full majority modi govt couldnt pass nmc bill,1.0
one the best ministers modis cabinet ,1.0
’ bastion says even ‘netaji’ ⁦ wants ⁦ again ⁦ ⁦ ,1.0
govt can not satisfied everyone some failure govt does not mean tht modi did not well for the country 10000 anudeshok not been satisfiedits not mean will against modi who satisfied millions garib family gas connection ayushman etc pls dnt selfish,-1.0
there phrase hindi jaisi praja waisa raja indian praja full idiotic bhakts and hence they will elect modi again such people will never experience what have well educated person prime leader the country ,1.0
curious case congress porkistan both have similarity when comes burning like hell self affliction far hate modi policy concerned now the pertinent point apna chowkidar kuch sahi kar raha hoga have rattled both the entities ,-1.0
would like play the devils advocate here suspectbelievehypothesize that cow lynching was one the issues that the opposition and the media wanted highlight uniquely bjp problem which spiked after modi became the 2014 ,1.0
modis team doing great making him look like salesman ,1.0
"must always talk language that our detractors understand
the tried show solidarity with jihadi victims now they offering her option convert",0.0
well used the income for his survival and modi make marketing propaganda can you feel the difference,-1.0
modi month via bjp singh rawat ,0.0
modi will remain for next 510 years and till the time opposition get develop strong leader like him their rank and file ,-1.0
opinion here’ why the nri disappointed with modi 2019 there modi madison square and wembley 2019 fact nowhere the horizon now writes read ,-1.0
"there was time when felt modi made misstep not giving exharvard prof cabinet berth
endammo modi has wisely dodged this bulletloose cannon ball",1.0
message for modi and shah the hindu mobs murderers and rapists who slaughtered fetuses 2002 bajrang dal vhp rss and various sena goons and hindu terrorists general ,1.0
support kanjarwal for his belief modi for all time ,0.0
modi kaa rally ,0.0
want modi not gandu,0.0
shame the word unknown modi his cronies pakistan start raising concerns over routine lynchings and torture cases that muslims are suffering india they may keep shut next time but again theyve shame,-1.0
indias elections 2019 not about congress bjp rahul modi but about india sanghistan love hatred secularism communalism pluralism homogenization inclusion exclusion dialogue monologue ,1.0
saharanpur had muslim population according 2011 consensus which would nothing less than today both bsp congress fielded muslim candidates congress fielded candidate who proudly bragged about population while swearing chop modi remember this when vote,1.0
urge all south states india people support all respect with heart mind for modi have lagged behind nation after independence due neta propaganda for religion language local strategycastescreedsregions bias kith kind etc,-1.0
mention must made that the fare hike was the modi govts doing order keep filling their coffers already bloated with blood money ill gotten gains despite vociferous protestations from the delhi govt see gon get sawed now and full paisa vasool entertainment  ,-1.0
yes can are already doing anybody named modi scams and escapes from the country,0.0
modi govt controls the prices petrolseidel very effectively and efficiently where sonia regime all time high ,1.0
chowkidar and chowkidars chela have diluted most the environment laws the country ,1.0
after the 2019 results are out expect huge turmoil anyway the pseudos are tipping point saw the protests usa when trump was declared elected,1.0
this awesome step guys the appeal modi shri jai bhagwan goyal adopted barsana village,1.0
this actually like choice between bjp and chaos sane indians are voting for narendra modi  ,0.0
content produced factories lies dangerouspeople are aware that youcongress are willing spread lies social mediaplease come ground and feel the wave which favour narinder modi rajiv jain advisor haryana cmin reply video posted surjewala,1.0
modi and his bum pals are the kind chowkidars who give chowkidars bad name keep watch while some criminal who has bribed them loots the very people the chowkidars are meant protect,-1.0
wipe out awaits modi aidmk front tamilnadu ,0.0
yogi adityanath kept every promise made farmers before the 2017 state elections modi interacts with everyone through mann baat sushma swaraj humble and approachable everyone you only talk about rahul this the difference ,-1.0
bjp have major role destabilising our country breaking harmony why you are ignoring this fact bjp and modi are taking all credit give them the credit for dividing people based caste colour creed religion language profession regions and even food india shining,1.0
why modi sarkar running away not answering the questions raised the claims 250 300 350 killings during balakot attack why dont answer clear the doubts why hiding behind pseudonationalism credibility crises ,-1.0
1st all highest court our land has absolved mrmodi godhra remember why godhra happend cos burning alive men women children after locking jihadi,1.0
same bro lick modi amut jaitley dhongi,0.0
modi not the kind person who will take sadistic pleasue the plight any indian you should have complained the sarkar that governing instead tagging modi taking pleasure showing him with negative view,0.0
"keeping elections mind this may add fuel the fire
modi wise enough use this best possible manner though have reservations pending sanctions prosecute finance ministry officials were only received during his absence",1.0
saying haffez and masood not terrorist all haan allah faristey bheje thee jao ic814 hijack kar and modi not terrorist can give proof calling terrorist,0.0
bhadrak bhandaripokhari and bhadrak they are loosing elections row still they are getting tickets new face they were imported from congress but unable take the advantage modi wave,-1.0
how modi government transformed indian railways lets have look the timeline ,0.0
and think modi representative hindus sorry der difference between normal hindu and chutia hindusbhajpaisanghi,-1.0
more than million additional farmers will get two instalments 2000 each ahead the forthcoming general elections following the goahead the the government lets vote for team modi for prosperous india ,1.0
"look the lust modi for power
",0.0
heres interesting section work which gives comprehensive glimpse the work various sectors over the last years detail report for those who shout always modi tak kiya kya ,1.0
think every citizen very big assumption please reflect what you are writing for minute before posting ,0.0
any word the guy who said break jaw people chanting modi modi this mla should expelled from the party but you are not saying word the person saying pakistan jindabad rally kashmir then you have credibility,0.0
"imagine your house fire and you are allowed take just one thing what will you take bagga tshirts
yeddyurappa diary
shekhar gupta fence
modi ill inside and take nehru who set the fire",-1.0
every time you smile someone action love gift that person beautiful thing mother teresa,1.0
here’ why the nri disappointed with modi 2019 there modi madison square and wembley 2019 fact nowhere the horizon now writes ,-1.0
brilliant modi government didnt just dispose off enemy assets but made 700 crores from ,1.0
india modi and modi india have fight against all traitors like congressaaptrinamoolsp and others,0.0
how many you bjp website modi isnt the bjp president doesnt run bjp,1.0
everything takes time you have lose your pride you have lose your mind just find your peace mind you gotta trust the signs,0.0
this book analyses modi’ impact economy ,0.0
pathological liar ’ which controls the police now hav played victim many times the first casualty 2019 modi surgical strike,1.0
problem nirav modi will take care him,0.0
narendra modi address two election rallies west bengal april ,0.0
watch narendra modis address world biofuel day ,0.0
this the difference confident leaders call upon actions says vote kar requesting the citizens exercise their right the other hand the opposition saying hamein vote kare modi hataavo thats the difference,1.0
the same emotional level you are and sure with long rule bjp fangs the serpents will pulled out without killing the serpents,1.0
would ready for raj thakrey goes for post atleast will not hypocrite like modi,1.0
"
modi govt notched first from election day itself becoming the first single party majority govt years the massive mandate has enabled give india many firsts development
via namo app",1.0
this really great step guys the appeal modi shri jai bhagwan goyal adopted barsana village,1.0
"doubt that theres one near modi when comes marketing skills plus strategies adore his way convening the development processvision
his bullet points keeps all toes
perfect",1.0
modi knows where keep whom knows trouble brewer hence most the time sidelined ,1.0
planning order one after receiving lakhs that one man called modi now india offered almost years ago but would live have the tag tshirt☺️ ,1.0
modi govt drafts draconian afspalike law govern all tribals and forests shall turn indias forests into permanent conflict zone with administratiion holding powers shoot with immunity neither nor has commented ,0.0
narendra modi fighting from banglore south than else want has banglore south cabdidate party should rememebr anathakumar serivice ,0.0
rajasthan governor kalyan singh ‘ all are bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country’ ,1.0
awareness the key make any scheme successfulmodi govt succeeded this this govt schemes reached door door even remote areashuge public got benefitted because awareness,-1.0
sometimes wonder modi such strong leader cell portrayswhy couldnt get grade director for his biopic like hiranibhansali etc,1.0
why are our journos nice frauds like rajat gupta and karti chidabharam next will have barkha interview nirav modi and tell that innocent ,1.0
simple who better than modi for our nation,1.0
modi asking cow contest lok sabha election 2019 ,-1.0
world know pnb only because fraudulent nirav modi this time credit should given only nirav modi,0.0
see modi has made them rich that modi,1.0
what better days you expec tons money best cars vote for modi ,1.0
rahulgandhi has announced minimum income guarantee all poor modi announces rs500 per month farmers holding below acres land  the best congress for all  ,1.0
the only thing which has not improved during modi government rcbs batting,0.0
you are more concerned than congis for this allianceany modi will win all seven seatsdelhiites are wiser than some called journos ,1.0
there used whole agentsaffron adjacent side twitter that used blame the lack more virulent hindutva campaign modis caste,1.0
modi need trend more social media marketing team thinks out the box ,1.0
sir but bigger modi bhakt than any the vultures present ,0.0
remarks the ani news agency pitroda who heads the congress overseas department and close friend the nehrugandhi family had sought more ,1.0
why vote modi dynasty visionary 3no high level corruption 4solid team changing base though will take time more time will give result congress will loot knowing well chance again internalexternal security 910 nationalism,-1.0
"dont worry about but got free time out delusional media try get glimpse debt gdp ratio btw modi cant fake other institutes data you were caught faking govt and industrial data
china got trillion economy and fake data hot trillion",-1.0
the world g8t leader narendra modi ,0.0
for bjprss education tool for ideological indoctrination not means empower people modi govts new diktat students will only research those topics which please the emperor ,1.0
yes but not selling country terrorist likewise congress president doing how many propaganda all corrupt selfish political leaders can create reality ground shows modi will yours and mine all thieves must worried,-1.0
modi failed fulfill his promise ₹ lakh every individual but created epic misadventures like demonetization contrast congress president ensured farmers loan waiver all states promised during polls ,-1.0
now predict number free rides modi will get the chartered planes gautam bhai for election rallies all under auspices ecofindia,1.0
modi means master developing india,0.0
why modi appeals both cas and techies ,0.0
india already liberal tolrent and has become truly secular during modi regime seudo secularism propagated congress has been discouraged now,0.0
"momota begum will let her state become total shithole than let anyone else bring development and hog limelight
and dont just mean modi",-1.0
assuming swamy right what has modi done prosecute punish the culprits how many the names mentioned swamy here are jail lie doesnt become the truth just because swamy modi repeat 1000 times,1.0
but assadudin owaisi licks the boots modi they deserve shown there,0.0
but here the entire serpent fang,0.0
you are trying abuse simplicity modi ,0.0
last time the narrative was modi becomes then country wide riots will break outthey want keep the people khauff for not voting for modi,-1.0
this guy could not sustain lie beyond third sentence his tweet the succeeding govt carries the momentum the previous government how does modi govt gets credit convoluted argument second upa govt squandering,-1.0
speak out priyanka vadra else say achievement are serious like robert congis wer quick say 2014 wen modi was inaugurating sum unleft projects term taking credit ,0.0
sirji you guys sold chaddi dhari anna first placeindians are still paying for mistakemodi gang just interest that,1.0
another section started collecting stats and then showing trend that cow related violent incidents spiked under modis watch its similar award wapsi that happened due rising intolerance these are movements created certain sections peddle their agenda ,-1.0
microsoft ceo satya nadella praises modis record ease doing business times india ,0.0
"this wasnt required the first place
modi made the environment where the muslims would feel subjugated
and now bhakts are this quest ",1.0
modi has merely renamed out congress schemes ,-1.0
disappointed with teaser where vivek oberoi friend huh accha yeh modi biopic nahin hai,-1.0
"you try your best
never back modi the best",1.0
sab chodo modi modi mar karo target each aap khud modi chod dont give imp bolne bolna hai tum unke hat pair means cms maro,0.0
"finally are seeing the results its being correct the shape modi violence against muslims
second now impossible because israel why india acknowledged israel",-1.0
when the course campaign gets converted modi who candidates dont matter,0.0
father was also banker gave very good life from his salary was never money minded like you all who only wants money without doing any work and help people like mallya and nirav modi scams and real needy people dont get loan they are not position bribe,1.0
lets see when will modi and shahs karma catchup,0.0
"the media are scared nowadays one word against modi they may have shut shop
they will lick anyones stay business",0.0
those who are comparing should know that there cannot comparison between and period,0.0
"not huge resulting bloodshed there will protests bjp will have prevent anarchy any cost there will slow but incessant hammering
let pseudos talking will keep laughing",-1.0
nice oped gurcharan das toi today where lists out many achievements modi govt and also makes valid points criticism and some unjustified points criticism see thread above,1.0
working hard moreover honest toward his work supporting modi the right thing ,1.0
from chaiwalla chowkidaar tshirt seller this pretty much majority indians career trajectory and you say narendra modi doesnt represent the common man,1.0
dear prime minister india norendro modi sir please forgive bangladesh,0.0
took personal interest quoted incident ensure safety minorities prevention such incidents future the other hand indian bussy creating more chowkidars thats the difference new pakistan and modis india nutshell ,1.0
"
modi govts vision corruptionfree india ensuring that all those who looted the country are now facing the law
via namo app",0.0
isnt imran masood the same guy who said narendra modi boti boti kar denge just like azhar masoodwhy speaking the language terrorists,0.0
trueyouth knows who good and who not goodmodi will not enough majority rule the governmentregional parties will play important role,1.0
"modi hater
modi liar
modi not secular living this country since modi govt came into the power and living delhi well
when did all happen when people started each other and why this nowhe wasnt even power",-1.0
final days modi government adani project jharkhand becomes indias first power sector sez ,1.0
har har modi ghar ghar modi modi jeise imandar milna moskil haiji modi the great leader the world want modi once again,1.0
indias chowkidars question whether modi embrace will improve their lot via “ was chowkidar would nirav modi run away”,0.0
how narendra modi has almost killed the indian media ,-1.0
yet another disaster ,0.0
dont just talk you something say come with facts accusations allegations without facts doesnt become real unless proved name one scam modi which you guys have proved until now bet you dont have criticism good for good governance but not abuse,1.0
right now news channel should discuss modi government 2014 manifesto how many promises fulfilled how many still pipeline but what they are discussing and showing sapna choudhary hema malinis banke biahri mandir,1.0
“main bhi chowkidar” just another election gimmick from brand modi ,1.0
centre state govts working together make india tbfree 2025 its most heartening that multipronged approach involving different stakeholders ensuring outcomes seen ,1.0
"well isnt this how social media platform work study reveals modi engaged sachin tendulkar and amitabh bachchan twitter increase visiblity
",1.0
still majority people still believe fake news open your people dynasty politics vena,-1.0
india needs healing touch another years from modi heal all those wounds those are caused congress dynastic looters and pak terrorists isi agents ,0.0
"narendra modi arun jaitley dont understand economics claims subramanian swamy source scroll via dailyhunt download now
",0.0
always wondered why harbhajan opened saloon chandigarh while getting haircut today नऊआ always tried engage conversation and landed modi his misfortune conclusions demonetization had minimal effect him has regular gas con,-1.0
his sons study good schools not convent though modi has raised selfrespect manifold internationally muslims syria pakistan libiya turkey are towards selfextinction and forth when commented his wordly knowledge you know who blamed,1.0
condoles loss lives due bus accident maharashtra ,-1.0
day every patriot should have only one motive modi modi and modi again any cost,0.0
received shirt from today sincerely stand modi his call invoking the vigilant citizen each one you can also get your shirtmerchandise from ,1.0
100 all about and modi alla out ,0.0
"documents reveal modi and javadekars war indias environment
",0.0
but they wont ban the modi movie ,0.0
the last years modi has donned hats star salesman few industrialists bjp star campaigner india the duration success failure each role will vary depending whether you are liberal bhakth,-1.0
you think modi the best choice this election you believe his idea new india you are thought leader scholar academic columnist thinker join our efforts register here ,1.0
social media lampoons modi’ evolution from chowkidar salesman the prime minister india with ‘chowkidar’ his name was caught peddling tshirts keychains twitter read ,1.0
the language modi does this only then will hindus vote for him’ the very reason temples are govt control today the way temples are under state govt control and not under goi hope modi makes such promise and rather these ingrates shud vote for dmk cpm,1.0
jds mla shivaling gowda karnataka said break the jaws those who are coming here and calling modimodi slogans gowda always think before you speak respect your seniors don’ destroy the respect politics save democracy save india ,-1.0
"sir
the elections between trskedikcr ap5crs peopletdp voters votes ycpjsp goes kcrmodi onlyap will not get krishnagodavarione lakhs dues from telangana",0.0
better modi atleast more democratic modi enough courage face media and give answer every question ,1.0
today dollar highest ever modi told 2013 that rupee icu but today can see that rupee ventilator action plan must there and want ,1.0
let anyone give single reason should not vote for bjp modi willing have debate till the chickens come home roost ,1.0
"pakistanis are expert shooting their own foot
1965
1971
1999
and now 2019 hows the jaish dead sir modi killed sir ",1.0
sold many airports adani sold lal qila adani gave worth millions dollars contractrafael ambani help modi and escape from india visited many countries help his friends get big contracts,1.0
support modi,0.0
golden hour the first hour after traumatic injury when emergency treatment most likely successful clueless modi decided waste the golden hour shoot his film and let the wound attack become more threatening why ,1.0
rise above jaativaad and reservation based our vote only for social workers iss baar modi sarkaar bihar,1.0
sources his way address election rally candidate met staunch supporter modi aunindyo yadi sarkar banati hai tumko lakh milega bhakt kese jese lakh mile wese  ,0.0
almost that crowd has come eat free biryani and collect their tax money which you guys looted for years badme vote modi karenge ,1.0
poor chap modi hasn’ given him anything can offer the voters how long can you keep saying pakistan pakistan ,-1.0
you refer last week tweet had clearly said she cant join she big time and supporter ,1.0
maximum politics with theprint who after modi with amit shah’ nomination bjp sets succession plan for 2024 our political editor singh writes ,0.0
ayushman bharat yojana doing much better even bill gates congratulate modi stop disrupting indias future,1.0
"you think modi the best choice this election you think india needs modi once more you are thought leader scholar academic columnist thinker
join our efforts register here ",1.0
but you hve consider thatunlike usa our pseudos hve home away from home jihadi pakistan the uprising may not just damp squibb like usa,0.0
bjp govt works only for rich ambani adani choksi modi rule rich have become richer and poor have become poorer this must stop india has grow equitably ,1.0
pak has dropped two indian pilots his territory one has been released pak and where second one bhagwa traitors modi media asking about missing pilots shame,-1.0
lets not bay for the consensus bring out any anachry but invasive surgery where there not drop blood iebloodles coup grace ,0.0
never agree with anytime but like his straight forward answer opinions personal opinion sawmy far better than modi jaitley via ,1.0
modi has deliberately done this drama and now claiming that chowkidar people should elect him only can catch fugitive like nirav and bring ,1.0
humbly requested all awarded citizen spread awareness amongst all slums dwelling and down strata population that loksabha plz vote for modi and ensure single seat should this maleficent alliancethe alliance sheer mockery and downfall ethics polity,-1.0
after modi removed your name from voter list aap allegedly calls people ask who they will vote for pretending radio channel ,-1.0
this all news are propaganda modi went see even manohar parlekar body for blessings and modi forced manohar defence minister which was given sitaraman jinin 2017,-1.0
first time the history india the opposition fighting elections without any agenda the only concern modi hatao manifesto development issues this the first elected government which public happy and corrupt politicians are crying its vice versa,1.0
lol right modi using indian military campaigner for his elections,1.0
will leave this country after few years just like neerav modi,-1.0
deeply impressed quick learner modi who has his own way doing things president pranab mukherjee ,1.0
astrologer from patna predict that modi will become again 2019 sure death,1.0
vote modi for dignity community and for safe future for and kids,1.0
not getting candidates bengaluru south bengaluru rural constituencies ready contest from any one constituency from above motta bhai bless  common man strong follower modi namo once again jai hind ,1.0
modi did biggest hardwork develop our nation never forget forever modi regime bharat matha jai,0.0
will have our day for reacting when people will take arms against muslims either their govts will have take account reality will repeated more frequently throughout the western nations,1.0
and for some reason you believe narendra modi assumed office meet your expectations and not that have voted him for,0.0
mai atal bihari avinash singh gandhi order deta mechokidar narender modi may 2019 morning joine kre @ thounds per day 201o 2024 call for more information,1.0
"kuch kaam bhi kar liya hota four years modi govt spent over 4300 crore publicity rti shows
",-1.0
then shld have election between mms and modi international scale that will awesome see who will comand ,1.0
get chance interact with shri narendra modi directly the event held 31st march 5pm register now via mynt ,1.0
seriously must have sick mind call small kid roiteer how get that thought hating modi fine but extent that use derogatory words against innocent kid appalling only wish eashwar aapko saddbuddhi get well soon,-1.0
and here another gift from the government parent taxfree special economic zone purpose built for ensure the poor india get all the externalities burning coal but tax nor cess ,1.0
this youth power with modi with ,0.0
modi not the real hindu but there any difference between you and goons this why should vote for you this all you could come with ,1.0
social media lampoons modi’ evolution from chowkidar salesman via ,1.0
fools dont realize that modi creating awareness against corruption this massive campaign spreading nationalism unlike congress which promoted corruption nepotism its heydays,0.0
nothing better could want modi for lifetime india will attain the glory commensurate potential indians ,1.0
its modi chor corrupt maha thugbandhan janta with modi ,-1.0
how can anybody give this character ticket this shows tht country ppl the country good work good intentions not important only defeating modi important wht this fellows contribution towards our country wht knows abt politics naxalite thinking,1.0
and tell modi last week hindus attack muslim family this india safe country and never,1.0
rajasthan governor kalyan singh throws dignity governors office out window wants modi return ,1.0
mamata good leader mamata deski dusmon har har modi ghar ghar modi modi the great leader the world,1.0
the only known eradication terrorism were punjabsrilanka bosnia chechnya none them were bloodless,0.0
you dont need lawyer like modi jokes asked about putin via ,0.0
lol think godse shud have also done nehru what did gandhi but wanna know against bjp modi read this ,1.0
only modi key name per vote mileage jate peat per nahi,0.0
exactly people will actually pay listen modi unlike their stupid raga this great idea btw you should consider this one might help generate lot revenue for the party people would love contribute,1.0
why are you lying dhume its not like modi but journalist you should not spread misinformation didnt gurcharan das say has confidence rahul gandhi,0.0
advani deserved president india modi has been disrespectful him god will punish modi,0.0
"youngest pellet gun victum hiba jan iok how come you say minorities are safe under rssbhajrangdal controlled modi govt
should post videos muslims lynched cowbhagts forced chant hindu slogan standing mosques remove beard under threat
mind your bussiness ",1.0
modi launch poll campaign from wardha via ,0.0
who after nehru indira gandhi who after indira rajeev gandhi who after rajeev desperately try for rahul who after modi best person whoever can rule dynasty ,1.0
never said any comment that there was role pak its about intelligence failure leading attack upa ministers left their post after 2008 mumbai attack bcoz they failed what did modi did asked entire country chowkidar what abt rdx isnt that ,-1.0
how much yearly fund was allocated the and how much they spent can come with the white paper and ask your mlas too karnataka that will get seats have that leadreship this dont rely modi ,1.0
worried modi might contest from constituency bangalore south far seemed favor inc but with modi picture things can change,1.0
narendra modi appeals everyone during tweetstorm ,0.0
modi uneducated has never held single press conference you know this does not like answer questions thinks bigger than his country and his people but mently poor dont know him,-1.0
modi has done nothing for common indians product marketing through extensive advertising campaign funded his rich cronies ,1.0
this nation never seen this kind overall performance anybody fails recognize clearly know what theres intention modi again for another years,1.0
bjp struggles find candidates west bengal graffiti shows modi asking cow contest hilarious  ,1.0
but only modi first,1.0
modi has finished all corruption the cabinet level former ambass via ,0.0
atleast modi bought new fighter jets for our airforce give them some teeth congress yrs did nothing and had left our airforce toothless ,1.0
saudi crown prince orders release 850 indian prisoners modis request saudi crown prince mohammad bin salman has also announced the increase quota for indian haj pilgrims lakh the request modi jai hind ,0.0
"pakistani nation knows well about the rights minorites and are already protecting the rights minorites one thing more hindus pakistan are more safe than muslims india
this imran khans naya pakistan not modis terrorist state",1.0
modi apples melbourne ,0.0
rahul isnt mature politician rahul managing director from congress companies har har modi ghar ghar modi modi jeise imandar milna moskil haiji modi the great leader the world support modi,1.0
modi appreciate your capability and quick decision maker and our nation safe your hands but sad back one thing you have forgotten shanawaj khanplease dont ignored that person,1.0
liberals show all their talent where they know they can get off without getting retaliated will get support dare anyone speak against chinese atrocitiesno nobody wil dare they know what china will they talk only against trump and modi ,0.0
the place modi ,0.0
chor startup accuses bjp website lifting their design and not giving them credit via ,0.0
wish more strength the shoulders narendra modi,1.0
green underwear missing ive been doubting isi all this while but now got text from raga modi sold that ambani ,-1.0
she actually promoted modi govt good works ,1.0
but the spineless leaderships all over the world doesnt give that confidence hve already stated many times how leaders turn impotent after ascending positions power,1.0
"libbie gang will tell you that aurangzeb was great because made his own topis sell and make money modi selling tshirt the same greatness aurangzeb does prove that modi will tyrant like aurangzeb
discuss",1.0
praise him and lick maai baaps boot while party can resign from the post governor and carry praising modi,0.0
shame rajdeepcomparing modi with imranimran should take lesson from modi how run country ,0.0
"nor congress nor rahul declared any vision for india years have been wasted congress only vision declared modi hatao
listen this video ",-1.0
stand with modi ,0.0
"wrong assumptions made letter
being modi fan does not mean muslim hater hindu rashtra secular india does not mean xtians muslims will become 2nd class citizens modi supporters are not pro lynchings hate crimes punish perpetrators both ends",-1.0
"opposition parties offered biriyani terrorists while the modi government fed them bullets
",0.0
producer croon namo namo song for the film ,0.0
yes they fcuked mmrca procurement yes their socialism was the bane modern india pvnr freed upa were much less socialist and they are yardstick for comparison with nda modi less socialist than indira btw,-1.0
raghuram rajan sent list high profile bank fraudsters modi early months his office and thereafter some reminders but modi failed act and why also not thug but claiming chowkidaar,-1.0
the votes get divided modi will win unite tone one strong opposition ,1.0
did modi eat beef biryani and sleep asaduddin owaisi hyderabad news ,0.0
one can overdo loss lives only modi lover could say that,0.0
shri arvind kejriwal shame shame aap congress bail party gathbandhan karke public will majak bana rahe you will remembered great darth the indian politics modi oppose thik hai but opposition itna mat giro,1.0
smriti kerala hahaha good come our trollers will have lots fun and for bjp even modi cant win seat kerala that sreedharanan pilla also know via ,1.0
1960s lal bahadur shatri resigned because train accident and that was mistake line men since could not give signal time but 2002 there were 1000 killed but still modis did not give resign but atal bihari vajpaye wanted him resign ciz modi power lusty,-1.0
this time voting for modi candidates doesnt matter,0.0
sane bold decision annapurna all yadavas should support modi for nation,1.0
pride india restored modiji soon indian passport will not require any visa this the power modi ,0.0
but modi won indians were fooled,0.0
malnutrition india narendra modi and rahul gandhi’ constituencies are among the worst affected via ,-1.0
why you have conspire people jharkhand anyway dont expect much count your last few days final days modi government adani project jharkhand becomes indias first power sector sez via ,1.0
one business any profession would have enough guts now join cong bcs the fear investigating agencies which isn’ independent even officially since modi uses balatantly his personal stooge and weapon meet his political necessity ,0.0
you forgot one more cruel incident happened kashmir did made any comments like this the same hope havent could that cruelty cowards cant used against modi right,-1.0
nation first  vande mataram modi again  for behatar bharat,1.0
just like modi not pappu,0.0
here’ why the nri disappointed with modi 2019 via ,-1.0
"100 bucks bet
kangana will have scene jayalalitha were says modi her inspiration",0.0
sir impress voters the elections between trskedikcr ap5crsncbn not between ycp jsp jagan musugu remove cheste kcr unttadu kcr musugu remove chesete chormodi unttadu brought voters they votes ycpjsp 5crs will not get krishnagodavarione lakh due,-1.0
final days modi government adani project jharkhand becomes indias first power sector sez reports ,1.0
you are utterly mistaken about both communitiesthose who are secular will vote modi only communal and castist against modi,0.0
seventeen years long time learn one completes school bachelor’ and master’ that time but from 2002 2019 the congress party has learnt little editor chief argues the ways congress has walked into modi trap ,-1.0
supposed susu swamy influence 2014 was much that thought modi should eternally grateful him for being elected and make him pseudo reality strikes enters independent supported the bjp 2019 has become irrelevant and inconsequential,-1.0
india was 1st large country upgraded since 200708 would have been very bad shape years come was not modi who won 2014 are growing fast rate like never and our future secure only gets reelected,-1.0
"bjp means nationalism and leadership equal opportunity for all section progress and open futuristic jai bjp
jai bharat
jai modi",0.0
watch how narendra modi govt reduced corruption with innovative steps ,1.0
modi’ village electrification among world’ biggest successes since 2000 more than 900 million people gained access electricity asia with the region getting electrified 2017 compared with 2000 this progress happened india only,1.0
mahinda rajapakshe yogi adityanath are rare gems the world governance,1.0
border transcending saw satisfied changed ,1.0
now that have agreed that congres screwed big time defence perhaps even just enrich themselves want know how many rafales modi brought india years that upa couldntchose not their term 126360 ans ,1.0
modis campaign congress reaction political gimmick wont improve chowkidaars lives ,0.0
absolutely right from bangladesh joker,1.0
vote for major sir vote for modi ,1.0
bjp lacks boldness such concerns didnt bother when she released terrorist from jail within hours assuming office,-1.0
correction modi has disgraced the office regularly over past years now the time vote him out ,-1.0
arvind best way defeating him that you leave the post delhi contest the election against modi from vanaras constituency you did past also till now body strong who can defeat him even body ready file the nomination against him,1.0
modi sold his suit lot stuff received gifts from other nations auction donated the money ganga project but doesnt have the skills sell india like rest the from nehru mouni singh,-1.0
few days back they stole song and now this anyways bjp modi proved the tag line ,-1.0
has congress resign for 1984 1990 modi has clearly said you find wrong hang public place,-1.0
what have you and your modi done these years for this for that matter for pandit community its better you leave this hate and apologize for all the bigotry have done last years one day you might welcome here like every pandit ,1.0
watchman modi now tshirt seller ,0.0
chokidr kutte moat maro dont need these type chokidar which are products modi sarkrthis also the real face bjp,1.0
"
these measures modi govt aimed empowering the farmersfind out more this video via namo app",1.0
"papu cant think dream also
only bjp
only modi",0.0
chowikidar suresh vaidya bharat logo jago vote for bjp headed shri nrendra modi jagte raho,0.0
will give modi whistle cap wants chowkidar akbaruddin owaisi ,1.0
watch the bowl what threw modi just watch them after eliction,0.0
the context the elections and kind cold shouldering with modi has negative context,-1.0
"odd days you call the best after independence even days you abuse modi just satisfy your gandhi family
man known the company keeps and babu are two sides same coin",1.0
chandrababu naidu calls modi ‘demon’ jds mla wants ‘crush jaws’ modi supporters politics india reaches new low via ,1.0
the storyteller has broken the emotional barrier between the ruler and the ruled writes ,-1.0
remember how modi sold fuel inflated prices for four years and keep raising excise duty crude slump how wanted lock 136 crore indians aadhaar this jobless growth farmer distress demonetization that destroyed business with ,-1.0
even aftr trying for the 7th time for last mins couldnt even book train tickets via irctc websitesame error msg displaydy the gov even thinking going more digital wherein they cant even mnge simple ticket booking site ,1.0
"life filled with unanswered questions the road success always under construction
may should named road enlightenment its long and difficult jharkhand has also invented coalfired power plant for via ",1.0
better rahul contests from pakistan you have many supporters like hafeez masood azhar dawood imran khan aur india jijjaaaa sure win amethi you can not win wayand people still remember disaster management modi,1.0
the job indias sell the world the idea our nation attractive investment destination but too busy selling his tshirts like salesman worry about the rest the country ,1.0
